STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,year
63740099999,2017-04-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.3,24,59.9,24,9999.9,0,999.9,0,6.0,23,9.5,24,24.1,999.9,78.8,*,60.8,*,0.04,G,999.9,10000,2017
63740099999,2017-04-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.9,22,59.7,22,9999.9,0,999.9,0,6.8,21,8.1,22,17.1,999.9,77.0,*,60.8, ,0.0,G,999.9,10000,2017
63740099999,2017-04-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.1,24,57.0,24,9999.9,0,999.9,0,7.0,24,9.9,24,15.9,26.0,80.6,*,59.0, ,99.99, ,999.9,10000,2017
63740099999,2017-04-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.6,24,57.7,24,9999.9,0,999.9,0,6.5,24,10.2,24,17.1,999.9,78.8,*,61.2, ,0.0,I,999.9,0,2017
63740099999,2017-04-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.8,24,55.7,24,9999.9,0,999.9,0,7.0,22,10.0,24,15.9,999.9,80.6,*,61.7, ,0.0,I,999.9,0,2017
63740099999,2017-04-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.8,23,54.7,23,9999.9,0,999.9,0,6.4,17,7.6,23,12.0,999.9,82.4,*,59.9, ,0.0,I,999.9,0,2017
63740099999,2017-04-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",71.8,24,56.6,24,9999.9,0,999.9,0,6.1,22,6.3,24,13.0,999.9,84.2,*,53.6, ,0.0,I,999.9,0,2017
63740099999,2017-04-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",72.6,24,59.4,24,9999.9,0,999.9,0,6.7,24,6.6,24,14.0,999.9,84.2,*,63.5, ,99.99, ,999.9,10000,2017
63740099999,2017-04-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.7,24,61.4,24,9999.9,0,999.9,0,6.5,24,7.2,24,15.0,999.9,80.6,*,62.6, ,0.16,G,999.9,10,2017
63740099999,2017-04-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.4,24,61.9,24,9999.9,0,999.9,0,6.9,24,6.4,24,15.0,999.9,75.2,*,61.7, ,0.28,G,999.9,10010,2017
63740099999,2017-04-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.0,24,60.9,24,9999.9,0,999.9,0,6.7,24,6.5,24,15.0,999.9,77.0,*,60.6, ,0.0,G,999.9,10000,2017
63740099999,2017-04-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.7,24,60.7,24,9999.9,0,999.9,0,6.4,24,8.8,24,15.9,999.9,78.8,*,62.6, ,0.08,G,999.9,10000,2017
63740099999,2017-04-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.0,24,60.3,24,9999.9,0,999.9,0,7.0,24,7.6,24,15.9,999.9,77.0,*,60.1, ,0.08,G,999.9,10000,2017
63740099999,2017-04-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.5,24,59.5,24,9999.9,0,999.9,0,6.5,21,7.8,24,15.9,999.9,78.8,*,60.8,*,0.0,G,999.9,0,2017
63740099999,2017-04-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.6,24,59.2,24,9999.9,0,999.9,0,6.5,24,7.9,24,13.0,999.9,77.9,*,60.8, ,0.0,I,999.9,0,2017
63740099999,2017-04-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.0,23,58.9,23,9999.9,0,999.9,0,6.3,23,6.5,23,13.0,999.9,78.8,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-04-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.0,24,58.2,24,9999.9,0,999.9,0,7.3,22,8.0,24,24.1,999.9,77.0,*,60.3, ,0.0,I,999.9,0,2017
63740099999,2017-04-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.2,24,57.1,24,9999.9,0,999.9,0,6.5,19,7.0,24,12.0,20.0,78.8,*,61.7, ,0.0,I,999.9,0,2017
63740099999,2017-04-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.2,24,57.0,24,9999.9,0,999.9,0,6.5,24,6.8,24,14.0,999.9,78.8,*,60.8, ,0.0,I,999.9,0,2017
63740099999,2017-04-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.6,24,57.2,24,9999.9,0,999.9,0,6.8,21,5.1,24,11.1,17.1,82.4,*,57.2, ,0.0,I,999.9,0,2017
63740099999,2017-04-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.2,24,58.6,24,9999.9,0,999.9,0,6.5,24,6.7,24,14.0,999.9,78.8,*,64.0, ,0.0,I,999.9,10,2017
63740099999,2017-04-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.0,24,58.7,24,9999.9,0,999.9,0,6.5,24,6.9,24,12.0,999.9,78.8,*,61.3, ,99.99, ,999.9,10000,2017
63740099999,2017-05-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.1,23,60.9,23,9999.9,0,999.9,0,6.8,23,6.4,23,13.0,999.9,77.0,*,61.7, ,0.12,G,999.9,10000,2017
63740099999,2017-05-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.1,23,60.8,23,9999.9,0,999.9,0,6.2,23,6.5,23,13.0,999.9,75.2,*,62.1,*,0.0,G,999.9,0,2017
63740099999,2017-05-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.1,24,60.6,24,9999.9,0,999.9,0,6.2,24,5.2,24,8.9,999.9,75.2,*,61.2, ,0.16,G,999.9,10000,2017
63740099999,2017-05-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.7,24,60.9,24,9999.9,0,999.9,0,6.5,24,6.0,24,8.9,999.9,77.0,*,60.8, ,0.04,G,999.9,10000,2017
63740099999,2017-05-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.2,24,61.6,24,9999.9,0,999.9,0,6.7,24,6.0,24,13.0,999.9,73.4,*,60.8, ,0.01,G,999.9,10000,2017
63740099999,2017-05-06,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.3,24,62.2,24,9999.9,0,999.9,0,6.0,24,5.4,24,12.0,999.9,73.4,*,60.8,*,0.71,G,999.9,10000,2017
63740099999,2017-05-07,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.0,24,60.3,24,9999.9,0,999.9,0,6.5,23,7.0,24,12.0,999.9,77.0,*,57.6, ,0.31,G,999.9,0,2017
63740099999,2017-05-08,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.4,24,61.0,24,9999.9,0,999.9,0,6.0,24,6.3,24,11.1,999.9,77.0,*,61.3, ,0.28,G,999.9,10000,2017
63740099999,2017-05-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.0,24,59.7,24,9999.9,0,999.9,0,6.7,24,7.2,24,13.0,999.9,77.0,*,60.8, ,0.0,G,999.9,0,2017
63740099999,2017-05-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.3,24,60.3,24,9999.9,0,999.9,0,6.5,22,6.7,24,14.0,999.9,75.6,*,59.9, ,0.0,I,999.9,0,2017
63740099999,2017-05-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.9,24,60.1,24,9999.9,0,999.9,0,7.2,24,6.6,24,12.0,999.9,78.8,*,60.8,*,99.99, ,999.9,10000,2017
63740099999,2017-05-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.8,24,61.3,24,9999.9,0,999.9,0,6.2,24,5.9,24,12.0,999.9,77.0,*,60.8,*,0.24,E,999.9,10010,2017
63740099999,2017-05-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.7,24,58.5,24,9999.9,0,999.9,0,6.2,24,6.3,24,13.0,999.9,77.0,*,59.7, ,0.0,I,999.9,100000,2017
63740099999,2017-05-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.3,24,58.1,24,9999.9,0,999.9,0,6.7,24,6.6,24,13.0,999.9,77.0,*,59.5, ,0.0,I,999.9,0,2017
63740099999,2017-05-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.6,24,58.4,24,9999.9,0,999.9,0,6.5,24,5.8,24,12.0,999.9,75.2,*,57.2,*,0.0,I,999.9,0,2017
63740099999,2017-05-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.4,24,59.0,24,9999.9,0,999.9,0,7.2,24,5.6,24,11.1,999.9,78.8,*,55.8, ,0.0,I,999.9,0,2017
63740099999,2017-05-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.1,24,59.6,24,9999.9,0,999.9,0,7.0,23,5.0,24,13.0,999.9,77.0,*,60.8, ,0.0,I,999.9,0,2017
63740099999,2017-05-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.6,24,58.6,24,9999.9,0,999.9,0,6.5,24,5.8,24,12.0,999.9,75.9, ,60.8, ,0.0,I,999.9,0,2017
63740099999,2017-05-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.4,24,58.9,24,9999.9,0,999.9,0,7.2,24,5.2,24,12.0,999.9,75.2,*,59.7, ,0.0,I,999.9,0,2017
63740099999,2017-05-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.8,24,57.4,24,9999.9,0,999.9,0,6.5,22,5.7,24,11.1,15.0,77.0,*,59.0,*,99.99, ,999.9,10000,2017
63740099999,2017-05-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.4,24,56.1,24,9999.9,0,999.9,0,6.4,21,6.2,24,12.0,999.9,78.8,*,60.8,*,0.01,A,999.9,0,2017
63740099999,2017-05-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.6,24,57.4,24,9999.9,0,999.9,0,6.5,24,7.0,24,15.0,999.9,77.0,*,59.0, ,0.0,I,999.9,0,2017
63740099999,2017-05-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.4,24,57.6,24,9999.9,0,999.9,0,6.5,24,5.5,24,12.0,999.9,75.2,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-05-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.4,24,56.2,24,9999.9,0,999.9,0,6.5,20,5.0,24,12.0,999.9,78.8,*,58.1, ,0.0,I,999.9,0,2017
63740099999,2017-05-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.9,24,56.7,24,9999.9,0,999.9,0,7.2,19,5.5,24,12.0,999.9,82.4,*,56.8, ,0.0,I,999.9,0,2017
63740099999,2017-05-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.8,24,53.5,24,9999.9,0,999.9,0,6.7,14,6.3,24,13.0,999.9,82.8,*,51.8, ,0.0,I,999.9,0,2017
63740099999,2017-05-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.6,24,56.0,24,9999.9,0,999.9,0,6.7,14,6.7,24,12.0,999.9,82.4,*,57.2,*,0.0,I,999.9,0,2017
63740099999,2017-05-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.9,24,60.2,24,9999.9,0,999.9,0,6.8,22,5.3,24,12.0,999.9,80.6,*,62.6,*,0.12,E,999.9,10010,2017
63740099999,2017-05-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.9,24,59.7,24,9999.9,0,999.9,0,6.2,24,4.0,24,12.0,999.9,75.2,*,60.8, ,99.99, ,999.9,10000,2017
63740099999,2017-05-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.5,24,58.0,24,9999.9,0,999.9,0,6.7,23,5.3,24,8.9,999.9,74.7, ,57.2,*,0.16,G,999.9,10000,2017
63740099999,2017-05-31,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.6,24,57.5,24,9999.9,0,999.9,0,6.5,24,5.1,24,9.9,999.9,78.8,*,55.4, ,0.0,G,999.9,0,2017
63740099999,2017-06-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.4,24,57.3,24,9999.9,0,999.9,0,6.8,21,5.5,24,11.1,999.9,80.6,*,57.2, ,0.0,I,999.9,0,2017
63740099999,2017-06-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.5,24,59.2,24,9999.9,0,999.9,0,6.2,24,6.0,24,14.0,999.9,80.6,*,58.1, ,0.0,I,999.9,0,2017
63740099999,2017-06-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.6,24,57.4,24,9999.9,0,999.9,0,7.2,24,6.6,24,12.0,999.9,78.8,*,60.8,*,0.0,I,999.9,0,2017
63740099999,2017-06-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.8,24,57.7,24,9999.9,0,999.9,0,6.5,24,6.1,24,11.1,999.9,78.8,*,59.0, ,0.0,I,999.9,0,2017
63740099999,2017-06-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.9,24,56.8,24,9999.9,0,999.9,0,6.5,24,5.6,24,11.1,999.9,77.0,*,58.1, ,0.0,I,999.9,0,2017
63740099999,2017-06-06,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.8,24,56.7,24,9999.9,0,999.9,0,6.7,24,5.3,24,11.1,999.9,78.8,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-06-07,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.9,24,57.0,24,9999.9,0,999.9,0,6.2,20,5.5,24,14.0,999.9,77.0,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-06-08,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.9,24,58.0,24,9999.9,0,999.9,0,6.3,23,5.5,24,11.1,999.9,81.5,*,54.0, ,0.0,I,999.9,0,2017
63740099999,2017-06-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.5,24,57.0,24,9999.9,0,999.9,0,6.7,24,6.8,24,14.0,999.9,80.6,*,56.3, ,0.0,I,999.9,0,2017
63740099999,2017-06-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.1,24,54.3,24,9999.9,0,999.9,0,7.0,24,5.3,24,9.9,999.9,77.0,*,57.2,*,99.99, ,999.9,10000,2017
63740099999,2017-06-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,51.9,24,9999.9,0,999.9,0,6.5,19,5.5,24,13.0,999.9,77.0,*,55.4,*,0.0,I,999.9,0,2017
63740099999,2017-06-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.6,24,55.5,24,9999.9,0,999.9,0,6.5,24,6.7,24,13.0,999.9,78.8,*,50.0, ,0.0,I,999.9,0,2017
63740099999,2017-06-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.4,24,55.2,24,9999.9,0,999.9,0,6.5,24,6.2,24,11.1,999.9,75.2,*,55.4, ,0.0,I,999.9,0,2017
63740099999,2017-06-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.3,24,54.9,24,9999.9,0,999.9,0,6.5,23,6.4,24,12.0,999.9,78.8,*,59.9, ,0.0,I,999.9,0,2017
63740099999,2017-06-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.3,24,54.5,24,9999.9,0,999.9,0,6.5,24,5.5,24,11.1,999.9,77.0,*,56.3, ,0.0,I,999.9,0,2017
63740099999,2017-06-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.1,24,53.6,24,9999.9,0,999.9,0,6.8,20,4.7,24,12.0,999.9,75.2,*,56.7, ,0.0,I,999.9,0,2017
63740099999,2017-06-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,22,51.1,22,9999.9,0,999.9,0,7.1,20,5.6,22,11.1,999.9,73.4,*,53.6,*,0.0,I,999.9,0,2017
63740099999,2017-06-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.5,17,53.1,17,9999.9,0,999.9,0,6.6,17,6.8,17,12.0,999.9,77.0,*,57.2,*,0.0,I,999.9,0,2017
63740099999,2017-06-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.8,24,52.8,24,9999.9,0,999.9,0,6.5,20,5.5,24,12.0,999.9,77.0,*,53.6, ,0.0,I,999.9,0,2017
63740099999,2017-06-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.4,24,54.1,24,9999.9,0,999.9,0,6.5,24,6.1,24,13.0,999.9,78.8,*,57.2, ,0.0,I,999.9,0,2017
63740099999,2017-06-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.7,24,56.4,24,9999.9,0,999.9,0,7.2,24,6.8,24,14.0,999.9,80.6,*,59.9, ,0.08,E,999.9,10010,2017
63740099999,2017-06-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.9,24,55.4,24,9999.9,0,999.9,0,6.5,24,5.6,24,12.0,999.9,73.4,*,57.2, ,0.0,I,999.9,0,2017
63740099999,2017-06-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.7,23,53.6,23,9999.9,0,999.9,0,6.9,17,4.0,23,11.1,999.9,75.2,*,57.2,*,0.0,I,999.9,0,2017
63740099999,2017-06-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.5,24,54.4,24,9999.9,0,999.9,0,6.2,21,6.2,24,13.0,21.0,77.0,*,50.9, ,0.0,I,999.9,0,2017
63740099999,2017-06-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.0,24,55.1,24,9999.9,0,999.9,0,6.8,23,5.4,24,12.0,999.9,78.8,*,54.5, ,0.0,I,999.9,0,2017
63740099999,2017-06-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.7,24,55.4,24,9999.9,0,999.9,0,6.5,24,6.0,24,8.9,999.9,69.8,*,55.6, ,0.0,I,999.9,0,2017
63740099999,2017-06-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.3,24,53.2,24,9999.9,0,999.9,0,6.5,24,5.4,24,12.0,999.9,75.2,*,54.5, ,0.0,I,999.9,0,2017
63740099999,2017-06-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.5,24,52.9,24,9999.9,0,999.9,0,6.5,24,4.7,24,9.9,999.9,71.6,*,58.1, ,0.0,I,999.9,0,2017
63740099999,2017-06-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.5,24,54.2,24,9999.9,0,999.9,0,6.5,21,5.6,24,9.9,999.9,73.4,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-06-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.8,22,54.4,22,9999.9,0,999.9,0,7.2,22,5.7,22,12.0,999.9,73.4,*,55.6, ,0.0,I,999.9,0,2017
63740099999,2017-07-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.6,24,52.3,24,9999.9,0,999.9,0,6.6,18,6.0,24,13.0,999.9,80.6,*,51.8, ,0.0,I,999.9,0,2017
63740099999,2017-07-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.8,24,53.4,24,9999.9,0,999.9,0,7.1,21,5.0,24,11.1,999.9,80.6,*,50.9, ,0.0,I,999.9,0,2017
63740099999,2017-07-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.6,24,55.3,24,9999.9,0,999.9,0,6.2,24,6.4,24,13.0,999.9,77.0,*,55.8, ,99.99, ,999.9,10000,2017
63740099999,2017-07-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",62.8,23,55.5,23,9999.9,0,999.9,0,6.5,23,4.4,23,8.0,999.9,66.2,*,59.9, ,0.0,I,999.9,0,2017
63740099999,2017-07-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.2,24,54.0,24,9999.9,0,999.9,0,6.5,24,6.6,24,11.1,999.9,75.2,*,59.0, ,0.0,I,999.9,0,2017
63740099999,2017-07-06,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.5,23,51.3,23,9999.9,0,999.9,0,6.6,17,5.9,23,11.1,21.0,75.2,*,59.0, ,0.0,I,999.9,0,2017
63740099999,2017-07-07,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.2,24,49.3,24,9999.9,0,999.9,0,6.5,16,5.9,24,9.9,19.0,80.6,*,54.5, ,0.0,I,999.9,0,2017
63740099999,2017-07-08,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.4,24,49.6,24,9999.9,0,999.9,0,6.6,21,6.5,24,11.1,999.9,78.8,*,51.8,*,0.0,I,999.9,100000,2017
63740099999,2017-07-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.1,23,47.9,23,9999.9,0,999.9,0,7.6,13,6.5,23,13.0,999.9,80.6,*,48.9, ,0.0,I,999.9,0,2017
63740099999,2017-07-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.9,24,50.5,24,9999.9,0,999.9,0,6.6,16,4.6,24,11.1,999.9,78.8,*,50.0, ,0.0,I,999.9,0,2017
63740099999,2017-07-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,52.5,24,9999.9,0,999.9,0,6.5,21,5.6,24,12.0,999.9,78.8,*,50.9, ,0.0,I,999.9,0,2017
63740099999,2017-07-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.5,24,54.9,24,9999.9,0,999.9,0,6.4,20,6.9,24,15.9,999.9,82.4,*,56.1, ,1.14,E,999.9,10010,2017
63740099999,2017-07-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.3,24,58.2,24,9999.9,0,999.9,0,6.4,24,6.7,24,15.0,999.9,77.0,*,57.9, ,0.08,A,999.9,10000,2017
63740099999,2017-07-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.1,24,55.8,24,9999.9,0,999.9,0,6.2,24,4.6,24,8.9,999.9,75.2,*,57.2, ,0.0,I,999.9,0,2017
63740099999,2017-07-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.1,24,54.0,24,9999.9,0,999.9,0,6.2,23,6.6,24,14.0,999.9,75.2,*,53.8, ,0.0,I,999.9,0,2017
63740099999,2017-07-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.7,24,52.7,24,9999.9,0,999.9,0,6.9,19,5.9,24,12.0,999.9,77.0,*,53.6, ,0.0,I,999.9,0,2017
63740099999,2017-07-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.7,24,55.1,24,9999.9,0,999.9,0,6.5,24,5.3,24,12.0,999.9,77.0,*,55.6, ,0.0,I,999.9,0,2017
63740099999,2017-07-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.5,24,50.4,24,9999.9,0,999.9,0,6.5,24,5.8,24,12.0,999.9,80.6,*,55.2, ,0.0,I,999.9,0,2017
63740099999,2017-07-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.8,24,52.2,24,9999.9,0,999.9,0,6.5,22,4.8,24,9.9,999.9,78.8,*,55.6, ,0.0,I,999.9,0,2017
63740099999,2017-07-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.5,24,52.8,24,9999.9,0,999.9,0,6.5,24,5.7,24,12.0,999.9,78.8,*,55.9, ,0.0,I,999.9,0,2017
63740099999,2017-07-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.8,24,55.6,24,9999.9,0,999.9,0,6.5,24,6.0,24,15.0,999.9,78.8,*,57.0, ,0.0,I,999.9,0,2017
63740099999,2017-07-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.0,24,56.9,24,9999.9,0,999.9,0,7.0,24,5.8,24,11.1,999.9,73.4,*,58.6, ,99.99, ,999.9,10000,2017
63740099999,2017-07-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.3,24,55.7,24,9999.9,0,999.9,0,6.6,22,5.3,24,9.9,999.9,75.2,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-07-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.6,23,54.4,23,9999.9,0,999.9,0,6.5,23,5.9,23,9.9,999.9,71.6,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-07-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.1,24,52.7,24,9999.9,0,999.9,0,6.7,24,5.4,24,8.0,999.9,77.0,*,55.4,*,0.0,I,999.9,0,2017
63740099999,2017-07-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.8,24,55.4,24,9999.9,0,999.9,0,6.5,24,6.4,24,12.0,999.9,78.8,*,56.3, ,99.99, ,999.9,10000,2017
63740099999,2017-07-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.9,24,56.8,24,9999.9,0,999.9,0,6.5,24,6.4,24,12.0,15.9,75.6,*,57.2, ,0.04,G,999.9,10000,2017
63740099999,2017-07-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",60.6,24,56.0,24,9999.9,0,999.9,0,6.2,21,4.2,24,8.9,999.9,64.4,*,53.6,*,0.0,G,999.9,10000,2017
63740099999,2017-07-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",61.8,24,50.8,24,9999.9,0,999.9,0,6.4,21,5.8,24,8.9,999.9,73.4,*,51.1, ,0.0,I,999.9,0,2017
63740099999,2017-07-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.3,24,50.5,24,9999.9,0,999.9,0,6.5,24,6.5,24,11.1,999.9,73.4,*,46.9, ,0.0,I,999.9,0,2017
63740099999,2017-07-31,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,54.2,24,9999.9,0,999.9,0,7.0,21,5.6,24,11.1,999.9,75.2,*,55.4, ,0.0,I,999.9,0,2017
63740099999,2017-08-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.5,24,53.2,24,9999.9,0,999.9,0,6.6,24,6.6,24,11.1,999.9,75.2,*,59.0, ,99.99, ,999.9,10000,2017
63740099999,2017-08-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",62.8,24,56.0,24,9999.9,0,999.9,0,6.5,24,4.2,24,7.0,999.9,68.0,*,59.0, ,0.02,E,999.9,10000,2017
63740099999,2017-08-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.0,24,57.0,24,9999.9,0,999.9,0,6.2,24,4.8,24,7.0,999.9,69.8,*,58.1, ,0.01,A,999.9,10000,2017
63740099999,2017-08-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.4,24,56.1,24,9999.9,0,999.9,0,6.5,24,6.7,24,12.0,999.9,75.2,*,59.0,*,0.0,I,999.9,0,2017
63740099999,2017-08-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,54.8,24,9999.9,0,999.9,0,6.5,24,5.7,24,14.0,999.9,77.0,*,55.4,*,0.0,I,999.9,0,2017
